Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Germany,DEU,2025-11-16 05:00:00,2025-11-16 06:00:00,88.31
Germany,DEU,2025-11-16 06:00:00,2025-11-16 07:00:00,93.16
Germany,DEU,2025-11-16 07:00:00,2025-11-16 08:00:00,96.68
Germany,DEU,2025-11-16 08:00:00,2025-11-16 09:00:00,97.26
Germany,DEU,2025-11-16 09:00:00,2025-11-16 10:00:00,95.53
Germany,DEU,2025-11-16 10:00:00,2025-11-16 11:00:00,97.42
Germany,DEU,2025-11-16 11:00:00,2025-11-16 12:00:00,98.81
Germany,DEU,2025-11-16 12:00:00,2025-11-16 13:00:00,100.07
Germany,DEU,2025-11-16 13:00:00,2025-11-16 14:00:00,105.12
Germany,DEU,2025-11-16 14:00:00,2025-11-16 15:00:00,115.74
Germany,DEU,2025-11-16 15:00:00,2025-11-16 16:00:00,122.48
Germany,DEU,2025-11-16 16:00:00,2025-11-16 17:00:00,128.05
Germany,DEU,2025-11-16 17:00:00,2025-11-16 18:00:00,124.79
Germany,DEU,2025-11-16 18:00:00,2025-11-16 19:00:00,112.26
Germany,DEU,2025-11-16 19:00:00,2025-11-16 20:00:00,102.81
Germany,DEU,2025-11-16 20:00:00,2025-11-16 21:00:00,94.3
Germany,DEU,2025-11-16 21:00:00,2025-11-16 22:00:00,93.29
Germany,DEU,2025-11-16 22:00:00,2025-11-16 23:00:00,86.51
Germany,DEU,2025-11-16 23:00:00,2025-11-17 00:00:00,86.55
Germany,DEU,2025-11-17 00:00:00,2025-11-17 01:00:00,80.33
Germany,DEU,2025-11-17 01:00:00,2025-11-17 02:00:00,76.42
Germany,DEU,2025-11-17 02:00:00,2025-11-17 03:00:00,74.16
Germany,DEU,2025-11-17 03:00:00,2025-11-17 04:00:00,76.05
Germany,DEU,2025-11-17 04:00:00,2025-11-17 05:00:00,83.64
Germany,DEU,2025-11-17 05:00:00,2025-11-17 06:00:00,94.79
Germany,DEU,2025-11-17 06:00:00,2025-11-17 07:00:00,116.73
Germany,DEU,2025-11-17 07:00:00,2025-11-17 08:00:00,122.6
Germany,DEU,2025-11-17 08:00:00,2025-11-17 09:00:00,114.72
Germany,DEU,2025-11-17 09:00:00,2025-11-17 10:00:00,102.66
Germany,DEU,2025-11-17 10:00:00,2025-11-17 11:00:00,90.82
Germany,DEU,2025-11-17 11:00:00,2025-11-17 12:00:00,84.78
Germany,DEU,2025-11-17 12:00:00,2025-11-17 13:00:00,85.14
Germany,DEU,2025-11-17 13:00:00,2025-11-17 14:00:00,90.37
Germany,DEU,2025-11-17 14:00:00,2025-11-17 15:00:00,101.91
Germany,DEU,2025-11-17 15:00:00,2025-11-17 16:00:00,112.17
Germany,DEU,2025-11-17 16:00:00,2025-11-17 17:00:00,121.92
Germany,DEU,2025-11-17 17:00:00,2025-11-17 18:00:00,119.63
Germany,DEU,2025-11-17 18:00:00,2025-11-17 19:00:00,113.64
Germany,DEU,2025-11-17 19:00:00,2025-11-17 20:00:00,105.06
Germany,DEU,2025-11-17 20:00:00,2025-11-17 21:00:00,94.35
Germany,DEU,2025-11-17 21:00:00,2025-11-17 22:00:00,90.75
Germany,DEU,2025-11-17 22:00:00,2025-11-17 23:00:00,83.52
Germany,DEU,2025-11-17 23:00:00,2025-11-18 00:00:00,84.59
Germany,DEU,2025-11-18 00:00:00,2025-11-18 01:00:00,81.91
Germany,DEU,2025-11-18 01:00:00,2025-11-18 02:00:00,79.28
Germany,DEU,2025-11-18 02:00:00,2025-11-18 03:00:00,79.66
Germany,DEU,2025-11-18 03:00:00,2025-11-18 04:00:00,81.32
Germany,DEU,2025-11-18 04:00:00,2025-11-18 05:00:00,84.63
Germany,DEU,2025-11-18 05:00:00,2025-11-18 06:00:00,94.9
Germany,DEU,2025-11-18 06:00:00,2025-11-18 07:00:00,112.84
Germany,DEU,2025-11-18 07:00:00,2025-11-18 08:00:00,124.34
Germany,DEU,2025-11-18 08:00:00,2025-11-18 09:00:00,107.11
Germany,DEU,2025-11-18 09:00:00,2025-11-18 10:00:00,96.33
Germany,DEU,2025-11-18 10:00:00,2025-11-18 11:00:00,90.24
Germany,DEU,2025-11-18 11:00:00,2025-11-18 12:00:00,89.74
Germany,DEU,2025-11-18 12:00:00,2025-11-18 13:00:00,91.58
Germany,DEU,2025-11-18 13:00:00,2025-11-18 14:00:00,101.47
Germany,DEU,2025-11-18 14:00:00,2025-11-18 15:00:00,122.05
Germany,DEU,2025-11-18 15:00:00,2025-11-18 16:00:00,139.16
Germany,DEU,2025-11-18 16:00:00,2025-11-18 17:00:00,148.24
Germany,DEU,2025-11-18 17:00:00,2025-11-18 18:00:00,139.06
Germany,DEU,2025-11-18 18:00:00,2025-11-18 19:00:00,127.5
Germany,DEU,2025-11-18 19:00:00,2025-11-18 20:00:00,109.27
Germany,DEU,2025-11-18 20:00:00,2025-11-18 21:00:00,98.89
Germany,DEU,2025-11-18 21:00:00,2025-11-18 22:00:00,96.87
Germany,DEU,2025-11-18 22:00:00,2025-11-18 23:00:00,86.8
Germany,DEU,2025-11-18 23:00:00,2025-11-19 00:00:00,89.49
Germany,DEU,2025-11-19 00:00:00,2025-11-19 01:00:00,88.21
Germany,DEU,2025-11-19 01:00:00,2025-11-19 02:00:00,83.55
Germany,DEU,2025-11-19 02:00:00,2025-11-19 03:00:00,83.11
Germany,DEU,2025-11-19 03:00:00,2025-11-19 04:00:00,85.5
Germany,DEU,2025-11-19 04:00:00,2025-11-19 05:00:00,88.17
Germany,DEU,2025-11-19 05:00:00,2025-11-19 06:00:00,97.96
Germany,DEU,2025-11-19 06:00:00,2025-11-19 07:00:00,121.65
Germany,DEU,2025-11-19 07:00:00,2025-11-19 08:00:00,129.79
Germany,DEU,2025-11-19 08:00:00,2025-11-19 09:00:00,111.42
Germany,DEU,2025-11-19 09:00:00,2025-11-19 10:00:00,98.52
Germany,DEU,2025-11-19 10:00:00,2025-11-19 11:00:00,93.08
Germany,DEU,2025-11-19 11:00:00,2025-11-19 12:00:00,90.98
Germany,DEU,2025-11-19 12:00:00,2025-11-19 13:00:00,94.58
Germany,DEU,2025-11-19 13:00:00,2025-11-19 14:00:00,104.53
Germany,DEU,2025-11-19 14:00:00,2025-11-19 15:00:00,115.69
Germany,DEU,2025-11-19 15:00:00,2025-11-19 16:00:00,120.45
Germany,DEU,2025-11-19 16:00:00,2025-11-19 17:00:00,130.08
Germany,DEU,2025-11-19 17:00:00,2025-11-19 18:00:00,120.85
Germany,DEU,2025-11-19 18:00:00,2025-11-19 19:00:00,118.55
Germany,DEU,2025-11-19 19:00:00,2025-11-19 20:00:00,102.79
Germany,DEU,2025-11-19 20:00:00,2025-11-19 21:00:00,97.25
Germany,DEU,2025-11-19 21:00:00,2025-11-19 22:00:00,96.79
Germany,DEU,2025-11-19 22:00:00,2025-11-19 23:00:00,90.16
Germany,DEU,2025-11-19 23:00:00,2025-11-20 00:00:00,88.68
Germany,DEU,2025-11-20 00:00:00,2025-11-20 01:00:00,86.05
Germany,DEU,2025-11-20 01:00:00,2025-11-20 02:00:00,85.78
Germany,DEU,2025-11-20 02:00:00,2025-11-20 03:00:00,85.1
Germany,DEU,2025-11-20 03:00:00,2025-11-20 04:00:00,86.33
Germany,DEU,2025-11-20 04:00:00,2025-11-20 05:00:00,90.6
Germany,DEU,2025-11-20 05:00:00,2025-11-20 06:00:00,106.49
Germany,DEU,2025-11-20 06:00:00,2025-11-20 07:00:00,140.83
Germany,DEU,2025-11-20 07:00:00,2025-11-20 08:00:00,151.45
Germany,DEU,2025-11-20 08:00:00,2025-11-20 09:00:00,143.08
Germany,DEU,2025-11-20 09:00:00,2025-11-20 10:00:00,131.14
Germany,DEU,2025-11-20 10:00:00,2025-11-20 11:00:00,120.62
Germany,DEU,2025-11-20 11:00:00,2025-11-20 12:00:00,117.78
Germany,DEU,2025-11-20 12:00:00,2025-11-20 13:00:00,119.13
Germany,DEU,2025-11-20 13:00:00,2025-11-20 14:00:00,128.19
Germany,DEU,2025-11-20 14:00:00,2025-11-20 15:00:00,143.71
Germany,DEU,2025-11-20 15:00:00,2025-11-20 16:00:00,166.53
Germany,DEU,2025-11-20 16:00:00,2025-11-20 17:00:00,171.73
Germany,DEU,2025-11-20 17:00:00,2025-11-20 18:00:00,157.51
Germany,DEU,2025-11-20 18:00:00,2025-11-20 19:00:00,148.18
Germany,DEU,2025-11-20 19:00:00,2025-11-20 20:00:00,131.03
Germany,DEU,2025-11-20 20:00:00,2025-11-20 21:00:00,118.28
Germany,DEU,2025-11-20 21:00:00,2025-11-20 22:00:00,109.22
Germany,DEU,2025-11-20 22:00:00,2025-11-20 23:00:00,96.82
Germany,DEU,2025-11-20 23:00:00,2025-11-21 00:00:00,102.77
Germany,DEU,2025-11-21 00:00:00,2025-11-21 01:00:00,98.43
Germany,DEU,2025-11-21 01:00:00,2025-11-21 02:00:00,95.7
Germany,DEU,2025-11-21 02:00:00,2025-11-21 03:00:00,95.37
Germany,DEU,2025-11-21 03:00:00,2025-11-21 04:00:00,97.52
Germany,DEU,2025-11-21 04:00:00,2025-11-21 05:00:00,104.39
Germany,DEU,2025-11-21 05:00:00,2025-11-21 06:00:00,132.87
Germany,DEU,2025-11-21 06:00:00,2025-11-21 07:00:00,175.74
Germany,DEU,2025-11-21 07:00:00,2025-11-21 08:00:00,202.74
Germany,DEU,2025-11-21 08:00:00,2025-11-21 09:00:00,175.49
Germany,DEU,2025-11-21 09:00:00,2025-11-21 10:00:00,150.93
Germany,DEU,2025-11-21 10:00:00,2025-11-21 11:00:00,136.79
Germany,DEU,2025-11-21 11:00:00,2025-11-21 12:00:00,129.77
Germany,DEU,2025-11-21 12:00:00,2025-11-21 13:00:00,133.74
Germany,DEU,2025-11-21 13:00:00,2025-11-21 14:00:00,149.07
Germany,DEU,2025-11-21 14:00:00,2025-11-21 15:00:00,183.56
Germany,DEU,2025-11-21 15:00:00,2025-11-21 16:00:00,225.93
Germany,DEU,2025-11-21 16:00:00,2025-11-21 17:00:00,241.43
Germany,DEU,2025-11-21 17:00:00,2025-11-21 18:00:00,197.28
Germany,DEU,2025-11-21 18:00:00,2025-11-21 19:00:00,171.04
Germany,DEU,2025-11-21 19:00:00,2025-11-21 20:00:00,137.93
Germany,DEU,2025-11-21 20:00:00,2025-11-21 21:00:00,119.81
Germany,DEU,2025-11-21 21:00:00,2025-11-21 22:00:00,107.41
Germany,DEU,2025-11-21 22:00:00,2025-11-21 23:00:00,96.29
Germany,DEU,2025-11-21 23:00:00,2025-11-22 00:00:00,102.83
Germany,DEU,2025-11-22 00:00:00,2025-11-22 01:00:00,96.56
Germany,DEU,2025-11-22 01:00:00,2025-11-22 02:00:00,91.66
Germany,DEU,2025-11-22 02:00:00,2025-11-22 03:00:00,89.14
Germany,DEU,2025-11-22 03:00:00,2025-11-22 04:00:00,88.97
Germany,DEU,2025-11-22 04:00:00,2025-11-22 05:00:00,89.5
Germany,DEU,2025-11-22 05:00:00,2025-11-22 06:00:00,93.36
Germany,DEU,2025-11-22 06:00:00,2025-11-22 07:00:00,104.99
Germany,DEU,2025-11-22 07:00:00,2025-11-22 08:00:00,103.85
Germany,DEU,2025-11-22 08:00:00,2025-11-22 09:00:00,90.22
Germany,DEU,2025-11-22 09:00:00,2025-11-22 10:00:00,84.9
Germany,DEU,2025-11-22 10:00:00,2025-11-22 11:00:00,80.89
Germany,DEU,2025-11-22 11:00:00,2025-11-22 12:00:00,80.28
Germany,DEU,2025-11-22 12:00:00,2025-11-22 13:00:00,79.75
Germany,DEU,2025-11-22 13:00:00,2025-11-22 14:00:00,85.06
Germany,DEU,2025-11-22 14:00:00,2025-11-22 15:00:00,94.13
Germany,DEU,2025-11-22 15:00:00,2025-11-22 16:00:00,108.67
Germany,DEU,2025-11-22 16:00:00,2025-11-22 17:00:00,115.91
Germany,DEU,2025-11-22 17:00:00,2025-11-22 18:00:00,112.27
Germany,DEU,2025-11-22 18:00:00,2025-11-22 19:00:00,101.38
Germany,DEU,2025-11-22 19:00:00,2025-11-22 20:00:00,89.31
Germany,DEU,2025-11-22 20:00:00,2025-11-22 21:00:00,87.23
Germany,DEU,2025-11-22 21:00:00,2025-11-22 22:00:00,87.67
Germany,DEU,2025-11-22 22:00:00,2025-11-22 23:00:00,82.4
Germany,DEU,2025-11-22 23:00:00,2025-11-23 00:00:00,81.77
Germany,DEU,2025-11-23 00:00:00,2025-11-23 01:00:00,76.68
Germany,DEU,2025-11-23 01:00:00,2025-11-23 02:00:00,73.22
Germany,DEU,2025-11-23 02:00:00,2025-11-23 03:00:00,67.59
Germany,DEU,2025-11-23 03:00:00,2025-11-23 04:00:00,68.78
Germany,DEU,2025-11-23 04:00:00,2025-11-23 05:00:00,68.08
Germany,DEU,2025-11-23 05:00:00,2025-11-23 06:00:00,64.5
Germany,DEU,2025-11-23 06:00:00,2025-11-23 07:00:00,70.32
Germany,DEU,2025-11-23 07:00:00,2025-11-23 08:00:00,71.71
Germany,DEU,2025-11-23 08:00:00,2025-11-23 09:00:00,69.31
Germany,DEU,2025-11-23 09:00:00,2025-11-23 10:00:00,68.72
Germany,DEU,2025-11-23 10:00:00,2025-11-23 11:00:00,67.8
Germany,DEU,2025-11-23 11:00:00,2025-11-23 12:00:00,68.15
Germany,DEU,2025-11-23 12:00:00,2025-11-23 13:00:00,70.46
Germany,DEU,2025-11-23 13:00:00,2025-11-23 14:00:00,76.06
Germany,DEU,2025-11-23 14:00:00,2025-11-23 15:00:00,82.02
Germany,DEU,2025-11-23 15:00:00,2025-11-23 16:00:00,86.34
Germany,DEU,2025-11-23 16:00:00,2025-11-23 17:00:00,89.53
Germany,DEU,2025-11-23 17:00:00,2025-11-23 18:00:00,88.97
Germany,DEU,2025-11-23 18:00:00,2025-11-23 19:00:00,84.47
Germany,DEU,2025-11-23 19:00:00,2025-11-23 20:00:00,81.06
Germany,DEU,2025-11-23 20:00:00,2025-11-23 21:00:00,77.72
Germany,DEU,2025-11-23 21:00:00,2025-11-23 22:00:00,78.81
Germany,DEU,2025-11-23 22:00:00,2025-11-23 23:00:00,74.43
Germany,DEU,2025-11-23 23:00:00,2025-11-24 00:00:00,71.29
Germany,DEU,2025-11-24 00:00:00,2025-11-24 01:00:00,69.44
Germany,DEU,2025-11-24 01:00:00,2025-11-24 02:00:00,70.03
Germany,DEU,2025-11-24 02:00:00,2025-11-24 03:00:00,70.64
Germany,DEU,2025-11-24 03:00:00,2025-11-24 04:00:00,72.51
Germany,DEU,2025-11-24 04:00:00,2025-11-24 05:00:00,77.68
Germany,DEU,2025-11-24 05:00:00,2025-11-24 06:00:00,94.56
Germany,DEU,2025-11-24 06:00:00,2025-11-24 07:00:00,114.38
Germany,DEU,2025-11-24 07:00:00,2025-11-24 08:00:00,120.49
Germany,DEU,2025-11-24 08:00:00,2025-11-24 09:00:00,120.78
Germany,DEU,2025-11-24 09:00:00,2025-11-24 10:00:00,122.7
Germany,DEU,2025-11-24 10:00:00,2025-11-24 11:00:00,127.9
Germany,DEU,2025-11-24 11:00:00,2025-11-24 12:00:00,131.47
Germany,DEU,2025-11-24 12:00:00,2025-11-24 13:00:00,141.24
Germany,DEU,2025-11-24 13:00:00,2025-11-24 14:00:00,156.37
Germany,DEU,2025-11-24 14:00:00,2025-11-24 15:00:00,173.41
Germany,DEU,2025-11-24 15:00:00,2025-11-24 16:00:00,202.23
Germany,DEU,2025-11-24 16:00:00,2025-11-24 17:00:00,226.1
Germany,DEU,2025-11-24 17:00:00,2025-11-24 18:00:00,203.08
Germany,DEU,2025-11-24 18:00:00,2025-11-24 19:00:00,169.97
Germany,DEU,2025-11-24 19:00:00,2025-11-24 20:00:00,139.14
Germany,DEU,2025-11-24 20:00:00,2025-11-24 21:00:00,122.62
Germany,DEU,2025-11-24 21:00:00,2025-11-24 22:00:00,112.63
Germany,DEU,2025-11-24 22:00:00,2025-11-24 23:00:00,100.1
Germany,DEU,2025-11-24 23:00:00,2025-11-25 00:00:00,105.89
Germany,DEU,2025-11-25 00:00:00,2025-11-25 01:00:00,103.28
Germany,DEU,2025-11-25 01:00:00,2025-11-25 02:00:00,101.97
Germany,DEU,2025-11-25 02:00:00,2025-11-25 03:00:00,100.21
Germany,DEU,2025-11-25 03:00:00,2025-11-25 04:00:00,100.24
Germany,DEU,2025-11-25 04:00:00,2025-11-25 05:00:00,110.11
Germany,DEU,2025-11-25 05:00:00,2025-11-25 06:00:00,124.73
Germany,DEU,2025-11-25 06:00:00,2025-11-25 07:00:00,258.86
Germany,DEU,2025-11-25 07:00:00,2025-11-25 08:00:00,320.41
Germany,DEU,2025-11-25 08:00:00,2025-11-25 09:00:00,289.1
Germany,DEU,2025-11-25 09:00:00,2025-11-25 10:00:00,275.43
Germany,DEU,2025-11-25 10:00:00,2025-11-25 11:00:00,290.69
Germany,DEU,2025-11-25 11:00:00,2025-11-25 12:00:00,301.81
Germany,DEU,2025-11-25 12:00:00,2025-11-25 13:00:00,286.72
Germany,DEU,2025-11-25 13:00:00,2025-11-25 14:00:00,287.01
Germany,DEU,2025-11-25 14:00:00,2025-11-25 15:00:00,304.28
Germany,DEU,2025-11-25 15:00:00,2025-11-25 16:00:00,334.85
Germany,DEU,2025-11-25 16:00:00,2025-11-25 17:00:00,376.28
Germany,DEU,2025-11-25 17:00:00,2025-11-25 18:00:00,299.72
Germany,DEU,2025-11-25 18:00:00,2025-11-25 19:00:00,243.44
Germany,DEU,2025-11-25 19:00:00,2025-11-25 20:00:00,171.25
Germany,DEU,2025-11-25 20:00:00,2025-11-25 21:00:00,135.29
Germany,DEU,2025-11-25 21:00:00,2025-11-25 22:00:00,117.11
Germany,DEU,2025-11-25 22:00:00,2025-11-25 23:00:00,104.6
Germany,DEU,2025-11-25 23:00:00,2025-11-26 00:00:00,96.18
Germany,DEU,2025-11-26 00:00:00,2025-11-26 01:00:00,92.73
Germany,DEU,2025-11-26 01:00:00,2025-11-26 02:00:00,90.56
Germany,DEU,2025-11-26 02:00:00,2025-11-26 03:00:00,91.32
Germany,DEU,2025-11-26 03:00:00,2025-11-26 04:00:00,91.4
Germany,DEU,2025-11-26 04:00:00,2025-11-26 05:00:00,99.72
Germany,DEU,2025-11-26 05:00:00,2025-11-26 06:00:00,132.98
Germany,DEU,2025-11-26 06:00:00,2025-11-26 07:00:00,202.79
Germany,DEU,2025-11-26 07:00:00,2025-11-26 08:00:00,251.64
Germany,DEU,2025-11-26 08:00:00,2025-11-26 09:00:00,236.44
Germany,DEU,2025-11-26 09:00:00,2025-11-26 10:00:00,218.94
Germany,DEU,2025-11-26 10:00:00,2025-11-26 11:00:00,196.96
Germany,DEU,2025-11-26 11:00:00,2025-11-26 12:00:00,194.16
Germany,DEU,2025-11-26 12:00:00,2025-11-26 13:00:00,195.8
Germany,DEU,2025-11-26 13:00:00,2025-11-26 14:00:00,214.41
Germany,DEU,2025-11-26 14:00:00,2025-11-26 15:00:00,252.47
Germany,DEU,2025-11-26 15:00:00,2025-11-26 16:00:00,316.39
Germany,DEU,2025-11-26 16:00:00,2025-11-26 17:00:00,319.55
Germany,DEU,2025-11-26 17:00:00,2025-11-26 18:00:00,253.22
Germany,DEU,2025-11-26 18:00:00,2025-11-26 19:00:00,200.3
Germany,DEU,2025-11-26 19:00:00,2025-11-26 20:00:00,150.66
Germany,DEU,2025-11-26 20:00:00,2025-11-26 21:00:00,120.54
Germany,DEU,2025-11-26 21:00:00,2025-11-26 22:00:00,106.2
Germany,DEU,2025-11-26 22:00:00,2025-11-26 23:00:00,94.1
Germany,DEU,2025-11-26 23:00:00,2025-11-27 00:00:00,89.52
Germany,DEU,2025-11-27 00:00:00,2025-11-27 01:00:00,83.69
Germany,DEU,2025-11-27 01:00:00,2025-11-27 02:00:00,80.15
Germany,DEU,2025-11-27 02:00:00,2025-11-27 03:00:00,77.32
Germany,DEU,2025-11-27 03:00:00,2025-11-27 04:00:00,78.74
Germany,DEU,2025-11-27 04:00:00,2025-11-27 05:00:00,81.11
Germany,DEU,2025-11-27 05:00:00,2025-11-27 06:00:00,107.84
Germany,DEU,2025-11-27 06:00:00,2025-11-27 07:00:00,122.68
Germany,DEU,2025-11-27 07:00:00,2025-11-27 08:00:00,124.17
Germany,DEU,2025-11-27 08:00:00,2025-11-27 09:00:00,108.69
Germany,DEU,2025-11-27 09:00:00,2025-11-27 10:00:00,96.1
Germany,DEU,2025-11-27 10:00:00,2025-11-27 11:00:00,89.53
Germany,DEU,2025-11-27 11:00:00,2025-11-27 12:00:00,86.08
Germany,DEU,2025-11-27 12:00:00,2025-11-27 13:00:00,86.03
Germany,DEU,2025-11-27 13:00:00,2025-11-27 14:00:00,89.34
Germany,DEU,2025-11-27 14:00:00,2025-11-27 15:00:00,94.55
Germany,DEU,2025-11-27 15:00:00,2025-11-27 16:00:00,97.28
Germany,DEU,2025-11-27 16:00:00,2025-11-27 17:00:00,103.64
Germany,DEU,2025-11-27 17:00:00,2025-11-27 18:00:00,101.43
Germany,DEU,2025-11-27 18:00:00,2025-11-27 19:00:00,90.98
Germany,DEU,2025-11-27 19:00:00,2025-11-27 20:00:00,86.34
Germany,DEU,2025-11-27 20:00:00,2025-11-27 21:00:00,81.35
Germany,DEU,2025-11-27 21:00:00,2025-11-27 22:00:00,80.67
Germany,DEU,2025-11-27 22:00:00,2025-11-27 23:00:00,69.34
Germany,DEU,2025-11-27 23:00:00,2025-11-28 00:00:00,59.43
Germany,DEU,2025-11-28 00:00:00,2025-11-28 01:00:00,54.0
Germany,DEU,2025-11-28 01:00:00,2025-11-28 02:00:00,51.49
Germany,DEU,2025-11-28 02:00:00,2025-11-28 03:00:00,49.37
Germany,DEU,2025-11-28 03:00:00,2025-11-28 04:00:00,56.84
Germany,DEU,2025-11-28 04:00:00,2025-11-28 05:00:00,63.42
Germany,DEU,2025-11-28 05:00:00,2025-11-28 06:00:00,83.18
Germany,DEU,2025-11-28 06:00:00,2025-11-28 07:00:00,95.16
Germany,DEU,2025-11-28 07:00:00,2025-11-28 08:00:00,104.02
Germany,DEU,2025-11-28 08:00:00,2025-11-28 09:00:00,102.91
Germany,DEU,2025-11-28 09:00:00,2025-11-28 10:00:00,97.92
Germany,DEU,2025-11-28 10:00:00,2025-11-28 11:00:00,97.73
Germany,DEU,2025-11-28 11:00:00,2025-11-28 12:00:00,94.7
Germany,DEU,2025-11-28 12:00:00,2025-11-28 13:00:00,95.72
Germany,DEU,2025-11-28 13:00:00,2025-11-28 14:00:00,97.44
Germany,DEU,2025-11-28 14:00:00,2025-11-28 15:00:00,103.98
Germany,DEU,2025-11-28 15:00:00,2025-11-28 16:00:00,108.4
Germany,DEU,2025-11-28 16:00:00,2025-11-28 17:00:00,105.38
Germany,DEU,2025-11-28 17:00:00,2025-11-28 18:00:00,103.56
Germany,DEU,2025-11-28 18:00:00,2025-11-28 19:00:00,95.62
Germany,DEU,2025-11-28 19:00:00,2025-11-28 20:00:00,89.52
Germany,DEU,2025-11-28 20:00:00,2025-11-28 21:00:00,84.76
Germany,DEU,2025-11-28 21:00:00,2025-11-28 22:00:00,84.28
Germany,DEU,2025-11-28 22:00:00,2025-11-28 23:00:00,75.77
Germany,DEU,2025-11-28 23:00:00,2025-11-29 00:00:00,80.54
Germany,DEU,2025-11-29 00:00:00,2025-11-29 01:00:00,79.58
Germany,DEU,2025-11-29 01:00:00,2025-11-29 02:00:00,78.48
Germany,DEU,2025-11-29 02:00:00,2025-11-29 03:00:00,78.26
Germany,DEU,2025-11-29 03:00:00,2025-11-29 04:00:00,81.27
Germany,DEU,2025-11-29 04:00:00,2025-11-29 05:00:00,84.16
Germany,DEU,2025-11-29 05:00:00,2025-11-29 06:00:00,86.49
Germany,DEU,2025-11-29 06:00:00,2025-11-29 07:00:00,92.35
Germany,DEU,2025-11-29 07:00:00,2025-11-29 08:00:00,94.75
Germany,DEU,2025-11-29 08:00:00,2025-11-29 09:00:00,101.63
Germany,DEU,2025-11-29 09:00:00,2025-11-29 10:00:00,99.77
Germany,DEU,2025-11-29 10:00:00,2025-11-29 11:00:00,95.13
Germany,DEU,2025-11-29 11:00:00,2025-11-29 12:00:00,89.75
Germany,DEU,2025-11-29 12:00:00,2025-11-29 13:00:00,91.18
Germany,DEU,2025-11-29 13:00:00,2025-11-29 14:00:00,94.43
Germany,DEU,2025-11-29 14:00:00,2025-11-29 15:00:00,101.16
Germany,DEU,2025-11-29 15:00:00,2025-11-29 16:00:00,102.96
Germany,DEU,2025-11-29 16:00:00,2025-11-29 17:00:00,107.19
Germany,DEU,2025-11-29 17:00:00,2025-11-29 18:00:00,100.04
Germany,DEU,2025-11-29 18:00:00,2025-11-29 19:00:00,93.36
Germany,DEU,2025-11-29 19:00:00,2025-11-29 20:00:00,84.85
Germany,DEU,2025-11-29 20:00:00,2025-11-29 21:00:00,83.47
Germany,DEU,2025-11-29 21:00:00,2025-11-29 22:00:00,84.88
Germany,DEU,2025-11-29 22:00:00,2025-11-29 23:00:00,78.51
Germany,DEU,2025-11-29 23:00:00,2025-11-30 00:00:00,76.33
Germany,DEU,2025-11-30 00:00:00,2025-11-30 01:00:00,71.13
Germany,DEU,2025-11-30 01:00:00,2025-11-30 02:00:00,68.33
Germany,DEU,2025-11-30 02:00:00,2025-11-30 03:00:00,66.76
Germany,DEU,2025-11-30 03:00:00,2025-11-30 04:00:00,66.82
Germany,DEU,2025-11-30 04:00:00,2025-11-30 05:00:00,71.0
Germany,DEU,2025-11-30 05:00:00,2025-11-30 06:00:00,72.09
Germany,DEU,2025-11-30 06:00:00,2025-11-30 07:00:00,74.18
Germany,DEU,2025-11-30 07:00:00,2025-11-30 08:00:00,79.07
Germany,DEU,2025-11-30 08:00:00,2025-11-30 09:00:00,80.98
Germany,DEU,2025-11-30 09:00:00,2025-11-30 10:00:00,83.28
Germany,DEU,2025-11-30 10:00:00,2025-11-30 11:00:00,83.04
Germany,DEU,2025-11-30 11:00:00,2025-11-30 12:00:00,83.41
Germany,DEU,2025-11-30 12:00:00,2025-11-30 13:00:00,86.19
Germany,DEU,2025-11-30 13:00:00,2025-11-30 14:00:00,90.71
Germany,DEU,2025-11-30 14:00:00,2025-11-30 15:00:00,96.94
Germany,DEU,2025-11-30 15:00:00,2025-11-30 16:00:00,100.65
Germany,DEU,2025-11-30 16:00:00,2025-11-30 17:00:00,108.88
Germany,DEU,2025-11-30 17:00:00,2025-11-30 18:00:00,109.73
Germany,DEU,2025-11-30 18:00:00,2025-11-30 19:00:00,106.92
Germany,DEU,2025-11-30 19:00:00,2025-11-30 20:00:00,101.1
Germany,DEU,2025-11-30 20:00:00,2025-11-30 21:00:00,96.41
Germany,DEU,2025-11-30 21:00:00,2025-11-30 22:00:00,94.35
Germany,DEU,2025-11-30 22:00:00,2025-11-30 23:00:00,87.66
Germany,DEU,2025-11-30 23:00:00,2025-12-01 00:00:00,86.79
Germany,DEU,2025-12-01 00:00:00,2025-12-01 01:00:00,84.26
Germany,DEU,2025-12-01 01:00:00,2025-12-01 02:00:00,81.12
Germany,DEU,2025-12-01 02:00:00,2025-12-01 03:00:00,82.29
Germany,DEU,2025-12-01 03:00:00,2025-12-01 04:00:00,80.03
Germany,DEU,2025-12-01 04:00:00,2025-12-01 05:00:00,88.13
Germany,DEU,2025-12-01 05:00:00,2025-12-01 06:00:00,97.84
Germany,DEU,2025-12-01 06:00:00,2025-12-01 07:00:00,129.94
Germany,DEU,2025-12-01 07:00:00,2025-12-01 08:00:00,138.24
Germany,DEU,2025-12-01 08:00:00,2025-12-01 09:00:00,113.44
Germany,DEU,2025-12-01 09:00:00,2025-12-01 10:00:00,98.8
Germany,DEU,2025-12-01 10:00:00,2025-12-01 11:00:00,92.37
Germany,DEU,2025-12-01 11:00:00,2025-12-01 12:00:00,89.38
